Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensity,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Image
272,359.398465,56.666373,359.398372,56.666609,611,170,610.831,170.873,1,+648821,1.0000,+4758.15,adu,-14.5303,+0.0080,1,E,7106.206787,7029.740594,7477.834103,7010.608887,7537.720801,0.000000,949.348126,392.115264,6,6,6,0,9,15,113.84,0,444,4.15,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
273,359.328037,56.665729,359.327917,56.665955,468,171,467.778,171.839,1,+320900,1.0000,+873.012,adu,-13.7659,+0.0030,1,E,7026.997070,6989.939399,7029.504266,7004.223145,7029.734126,0.000000,56.910661,55.643789,6,6,6,0,9,15,113.84,0,452,4.14,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
274,359.579692,56.668546,359.581139,56.668764,979,170,981.953,170.743,1,+63771.8,1.0000,+638.053,adu,-12.0116,+0.0109,1,E,6987.229492,7000.348672,6988.981045,6980.334473,6989.172594,0.000000,51.802180,49.061768,6,6,6,0,9,15,113.84,0,450,4.14,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
275,359.288152,56.665192,359.288507,56.665081,387,171,387.711,170.570,1,+55242.6,1.0000,+758.845,adu,-11.8557,+0.0149,1,E,7019.119873,7020.073593,7032.544874,7012.255371,7033.056537,0.000000,84.928678,60.413574,6,6,6,0,9,15,113.84,0,450,3.94,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
276,359.103022,56.662536,359.102883,56.662624,11,171,10.727,171.331,1,+14633.4,1.0000,+2068.47,adu,-10.4134,+0.1535,1,E,7031.902344,6987.218829,7181.872886,7005.314453,7196.303787,0.000000,456.112891,169.716836,6,6,6,0,9,15,113.84,0,379,3.47,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
277,359.147306,56.663739,359.147133,56.663874,101,173,100.663,173.505,1,+85690.3,1.0000,+626.473,adu,-12.3323,+0.0079,1,E,7012.453613,6980.018375,7012.126758,6995.115234,7012.289975,0.000000,47.896399,46.427539,6,6,6,0,9,15,113.84,0,455,3.95,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
278,359.178817,56.664199,359.178884,56.665796,165,173,165.291,178.884,1,+112925,1.0000,+649.527,adu,-12.6320,+0.0062,1,E,6998.083496,6961.517426,7000.470794,6997.579102,7000.638660,0.000000,48.533770,46.551006,6,6,6,0,9,15,113.84,0,451,3.91,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
279,359.178739,56.665825,359.178916,56.665796,165,179,165.357,178.883,1,+112803,1.0000,+649.432,adu,-12.6308,+0.0063,1,E,6998.083496,6961.517426,7000.470794,6997.912598,7000.638660,0.000000,48.533770,46.551006,6,6,6,0,9,15,113.84,0,451,4.00,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
280,359.194068,56.664690,359.193433,56.664491,196,174,194.693,173.297,1,+17278.2,1.0000,+899.434,adu,-10.5937,+0.0565,1,E,7024.660156,7001.213678,7062.575460,6999.990234,7064.195457,0.000000,151.449241,74.416602,6,6,6,0,9,15,113.84,0,445,3.73,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
281,359.227537,56.665438,359.227702,56.665388,264,175,264.330,174.808,1,+208333,1.0000,+788.914,adu,-13.2969,+0.0041,1,E,7018.501953,7007.432885,7039.008946,7010.807617,7039.879468,0.000000,110.829652,53.889707,6,6,6,0,9,15,113.84,0,451,3.95,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
282,359.265981,56.665160,359.266036,56.665295,342,172,342.124,172.494,1,+56218.0,1.0000,+801.752,adu,-11.8747,+0.0155,1,E,7014.532715,6997.025199,7034.969883,7009.124023,7035.655165,0.000000,98.305929,64.055371,6,6,6,0,9,15,113.84,0,445,3.88,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
283,359.559469,56.669130,359.559348,56.669453,938,173,937.778,174.195,1,+25191.3,1.0000,+765.304,adu,-11.0031,+0.0330,1,E,6983.717041,6973.818889,7004.263431,6981.636230,7004.697925,0.000000,78.105595,62.629014,6,6,6,0,9,15,113.84,0,446,3.93,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
284,359.108849,56.664251,359.108676,56.664433,23,177,22.668,177.682,1,+163358,1.0000,+1575.22,adu,-13.0328,+0.0105,1,E,7046.101563,7039.741598,7106.409817,7003.948730,7108.739219,0.000000,182.172635,127.419941,6,6,6,0,9,15,113.84,0,448,3.96,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
285,359.112201,56.666199,359.108649,56.664443,30,184,22.613,177.719,1,+163517,1.0000,+1575.27,adu,-13.0339,+0.0105,1,E,7046.101563,7039.741598,7106.409817,7003.270020,7108.739219,0.000000,182.172635,127.419941,6,6,6,0,9,15,113.84,0,448,4.14,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
286,359.381161,56.667778,359.381550,56.667747,576,176,576.786,175.867,1,+132277,1.0000,+1443.02,adu,-12.8037,+0.0118,1,E,7048.994873,7051.164461,7126.988497,7001.682617,7131.680931,0.000000,258.953441,116.923340,6,6,6,0,9,15,113.84,0,450,4.12,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
287,359.450609,56.668381,359.450736,56.668497,717,175,717.266,175.422,1,+23365.2,1.0000,+6353.93,adu,-10.9214,+0.2952,1,E,7067.111816,7005.358047,7502.528813,6993.564453,7565.288594,0.000000,973.541352,531.257861,6,6,6,0,9,15,113.84,0,445,3.71,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
288,359.482599,56.669312,359.482676,56.669547,782,177,782.177,177.862,1,+178182,1.0000,+672.512,adu,-13.1272,+0.0041,1,E,6983.947266,6990.816453,6985.634945,6988.727051,6985.774731,0.000000,44.241228,43.913223,6,6,6,0,9,15,113.84,0,458,4.24,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
289,359.294972,56.666912,359.296963,56.669072,401,177,405.236,184.871,1,+321301,1.0000,+940.264,adu,-13.7673,+0.0032,1,E,7047.073730,7050.588455,7058.160253,7011.626953,7058.618630,0.000000,80.531037,62.799873,6,6,6,0,9,15,113.84,0,449,4.36,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
290,359.296845,56.669106,359.296905,56.669072,405,185,405.119,184.873,1,+321301,1.0000,+940.264,adu,-13.7673,+0.0032,1,E,7047.073730,7050.588455,7058.160253,7012.401367,7058.618630,0.000000,80.531037,62.799873,6,6,6,0,9,15,113.84,0,449,3.92,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
291,359.392464,56.668465,359.392429,56.668524,599,178,598.933,178.219,1,+128802,1.0000,+4347.79,adu,-12.7748,+0.0366,1,E,7118.927734,7018.552246,7584.557301,7007.123535,7710.906721,0.000000,1391.734764,362.386963,6,6,6,0,9,15,113.84,0,445,3.85,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
292,359.203346,56.666450,359.203637,56.666556,215,180,215.600,180.378,1,+143390,1.0000,+814.339,adu,-12.8913,+0.0062,1,E,7026.906738,7027.832980,7038.447606,7004.154785,7038.844913,0.000000,74.870945,60.268418,6,6,6,0,9,15,113.84,0,443,4.15,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
293,359.445170,56.668856,359.445166,56.669071,706,177,706.010,177.793,1,+208644,1.0000,+2313.57,adu,-13.2985,+0.0120,1,E,7085.018555,7037.173252,7210.361957,6993.942871,7219.613283,0.000000,365.780071,189.816406,6,6,6,0,9,15,113.84,0,448,4.21,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
294,359.553990,56.670694,359.554129,56.670483,927,179,927.265,178.215,1,+9395.92,1.0000,+1352.70,adu,-9.9323,+0.1563,1,E,7017.247559,6991.742289,7066.071885,6983.991211,7067.594936,0.000000,146.882771,112.893555,6,6,6,0,9,15,113.84,0,447,84.87,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
295,359.419528,56.669350,359.419609,56.669380,654,180,654.167,180.108,1,+28508.4,1.0000,+652.670,adu,-11.1374,+0.0249,1,E,7006.388184,6985.654462,7011.620416,7013.443359,7011.848006,0.000000,56.556966,52.799502,6,6,6,0,9,15,113.84,0,451,4.16,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
296,359.558905,56.671021,359.559308,56.669447,937,180,937.696,174.177,1,+25302.4,1.0000,+765.377,adu,-11.0079,+0.0328,1,E,6983.717041,6973.818889,7004.263431,6982.708984,7004.697925,0.000000,78.105595,62.629014,6,6,6,0,9,15,113.84,0,446,4.05,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
297,359.103858,56.665532,359.108674,56.664433,13,182,22.663,177.681,1,+163339,1.0000,+1575.21,adu,-13.0327,+0.0105,1,E,7046.101563,7039.741598,7106.409817,7007.150391,7108.739219,0.000000,182.172635,127.419941,6,6,6,0,9,15,113.84,0,448,3.15,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
298,359.402302,56.668862,359.402501,56.668976,619,179,619.413,179.414,1,+236694,1.0000,+3145.34,adu,-13.4355,+0.0144,1,E,7067.191406,7019.274310,7619.250745,7012.482422,7825.132724,0.000000,1785.193035,259.775410,6,6,6,0,9,15,113.84,0,443,1.06,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
299,359.154067,56.666550,359.154388,56.666576,115,183,115.654,183.080,1,+22719.3,1.0000,+613.306,adu,-10.8910,+0.0293,1,E,6991.453613,6996.365661,6999.540698,6995.263184,6999.758861,0.000000,55.325737,49.777100,6,6,6,0,9,15,113.84,0,450,3.98,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
300,359.190492,56.667350,359.190842,56.667359,189,184,189.711,184.014,1,+45992.8,1.0000,+767.822,adu,-11.6567,+0.0181,1,E,7016.212891,6989.690969,7029.826496,6999.984863,7030.256588,0.000000,77.850421,61.689258,6,6,6,0,9,15,113.84,0,447,4.09,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
301,359.266843,56.667883,359.266602,56.667854,344,182,343.509,181.907,1,+32126.1,1.0000,+1245.59,adu,-11.2671,+0.0421,1,E,7038.624756,7020.109899,7082.285781,7010.958984,7083.941331,0.000000,153.314606,103.161445,6,6,6,0,9,15,113.84,0,448,1.08,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
302,359.361358,56.669962,359.366438,56.667672,536,185,546.110,176.307,1,+869112,1.0000,+1505.85,adu,-14.8477,+0.0019,1,E,7059.352539,7016.848868,7101.688366,7002.882324,7103.555900,0.000000,163.058616,98.971758,6,6,6,0,9,15,113.84,0,448,3.51,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
303,359.536176,56.672657,359.535941,56.672407,891,187,890.502,186.089,1,+26104.1,1.0000,+665.943,adu,-11.0418,+0.0277,1,E,6973.548340,6968.452136,6986.258487,6989.539551,6986.789989,0.000000,86.274490,54.081318,6,6,6,0,9,15,113.84,0,449,4.72,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
304,359.410080,56.671400,359.410328,56.671490,635,188,635.512,188.319,1,+297457,1.0000,+941.838,adu,-13.6836,+0.0034,1,E,7026.237793,7015.565138,7043.473911,7017.622070,7043.983676,0.000000,84.836887,64.292480,6,6,6,0,9,15,113.84,0,450,4.15,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
305,359.492352,56.671869,359.492421,56.672085,802,186,802.158,186.793,1,+31353.4,1.0000,+597.003,adu,-11.2407,+0.0207,1,E,6986.990479,6994.922556,6988.568403,6988.004395,6988.729920,0.000000,47.565989,47.801260,6,6,6,0,9,15,113.84,0,456,4.03,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
306,359.580033,56.672616,359.579601,56.672827,980,185,979.138,185.794,1,+12114.3,1.0000,+706.956,adu,-10.2082,+0.0634,1,E,6999.598145,6964.490071,7017.877997,6982.742188,7018.635691,0.000000,103.243034,58.458467,6,6,6,0,9,15,113.84,0,449,3.80,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
307,359.621900,56.673081,359.621951,56.673047,1065,185,1065.102,184.872,1,+11328.4,1.0000,+956.993,adu,-10.1354,+0.0917,1,E,6999.428223,6959.647540,7045.631929,6990.038574,7048.044858,0.000000,184.615197,79.631836,6,6,6,0,9,15,113.84,0,450,85.28,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
308,359.316495,56.670455,359.316436,56.670602,445,189,444.894,189.545,1,+91823.4,1.0000,+592.840,adu,-12.4074,+0.0070,1,E,6998.169434,6991.120908,7001.779152,7005.049805,7001.971291,0.000000,51.929334,42.673711,6,6,6,0,9,15,113.84,0,451,3.94,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
309,359.528767,56.673113,359.528997,56.673075,876,189,876.462,188.851,1,+46751.4,1.0000,+748.317,adu,-11.6745,+0.0174,1,E,6998.074219,6942.373031,7005.658418,6989.223145,7006.027522,0.000000,71.995960,59.916064,6,6,6,0,9,15,113.84,0,445,4.07,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
310,359.108222,56.666953,359.108650,56.664434,22,187,22.616,177.686,1,+163379,1.0000,+1575.22,adu,-13.0330,+0.0105,1,E,7046.101563,7039.741598,7106.409817,7005.765137,7108.739219,0.000000,182.172635,127.419941,6,6,6,0,9,15,113.84,0,448,4.12,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
311,359.386405,56.671912,359.386530,56.672079,587,191,587.268,191.609,1,+598607,1.0000,+1161.41,adu,-14.4429,+0.0021,1,E,7057.011963,6986.622954,7066.777257,7001.900391,7067.224903,0.000000,79.630701,72.557930,6,6,6,0,9,15,113.84,0,452,4.13,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
312,359.512985,56.673470,359.512986,56.673543,844,191,844.008,191.270,1,+49881.0,1.0000,+853.492,adu,-11.7448,+0.0186,1,E,7001.345947,6954.390692,7048.897065,6987.930176,7051.222547,0.000000,181.282273,68.910352,6,6,6,0,9,15,113.84,0,446,4.02,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
313,359.573087,56.673893,359.573518,56.674000,966,190,966.884,190.375,1,+5098.73,1.0000,+564.658,adu,-9.2687,+0.1202,1,E,6985.310547,6987.149583,6987.384513,6981.118652,6987.616269,0.000000,56.974281,46.856836,6,6,6,0,9,15,113.84,0,446,2.66,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
314,359.630176,56.675882,359.630157,56.675908,1082,195,1081.964,195.098,1,+1.57015e+06,1.0000,+1547.53,adu,-15.4899,+0.0011,1,E,7048.246094,7051.861187,7060.438617,6990.210938,7060.920586,0.000000,82.605033,74.861377,6,6,6,0,9,15,113.84,0,389,4.76,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
315,359.457317,56.673072,359.457485,56.673262,731,192,731.357,192.692,1,+63075.5,1.0000,+619.674,adu,-11.9997,+0.0107,1,E,6995.816895,6984.900024,6998.298388,6989.507324,6998.471763,0.000000,49.315716,47.485596,6,6,6,0,9,15,113.84,0,455,4.10,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
316,359.551876,56.674465,359.551181,56.674447,923,193,921.590,192.964,1,+36068.6,1.0000,+598.587,adu,-11.3928,+0.0180,1,E,6979.563232,6992.554625,6979.584326,6986.724121,6979.758660,0.000000,49.386130,47.551357,6,6,6,0,9,15,113.84,0,452,4.26,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
317,359.121915,56.669056,359.121800,56.669193,50,194,49.781,194.512,1,+37773.3,1.0000,+578.609,adu,-11.4430,+0.0166,1,E,7006.670410,7006.672710,7005.929064,6998.493164,7006.134957,0.000000,53.771897,45.632080,6,6,6,0,9,15,113.84,0,450,3.85,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
318,359.347967,56.671956,359.351066,56.672494,509,193,515.337,194.836,1,+259852,1.0000,+784.844,adu,-13.5368,+0.0033,1,E,7021.000488,7031.175930,7023.427363,7005.082031,7023.634937,0.000000,54.057511,50.033594,6,6,6,0,9,15,113.84,0,456,4.05,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
319,359.350898,56.672537,359.351108,56.672497,515,195,515.423,194.842,1,+259796,1.0000,+784.808,adu,-13.5366,+0.0033,1,E,7021.000488,7031.175930,7023.427363,7005.227051,7023.634937,0.000000,54.057511,50.033594,6,6,6,0,9,15,113.84,0,456,4.15,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
320,359.605064,56.675336,359.604589,56.675546,1031,194,1030.053,194.794,1,+114295,1.0000,+862.634,adu,-12.6451,+0.0082,1,E,7000.045166,7004.242225,7089.518347,6991.836426,7097.972037,0.000000,346.709369,66.359844,6,6,6,0,9,15,113.84,0,444,4.38,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
321,359.207624,56.669764,359.211266,56.670657,224,192,231.476,195.102,1,+95075.8,1.0000,+873.409,adu,-12.4452,+0.0100,1,E,7031.080566,7019.451839,7047.768976,7007.545898,7048.240379,0.000000,81.607556,68.375303,6,6,6,0,9,15,113.84,0,447,4.29,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
322,359.211525,56.670633,359.211264,56.670657,232,195,231.472,195.102,1,+95075.8,1.0000,+873.409,adu,-12.4452,+0.0100,1,E,7031.080566,7019.451839,7047.768976,7009.159668,7048.240379,0.000000,81.607556,68.375303,6,6,6,0,9,15,113.84,0,447,3.87,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
323,359.519838,56.674635,359.520189,56.674611,858,195,858.710,194.897,1,+64834.3,1.0000,+768.638,adu,-12.0295,+0.0129,1,E,6998.167480,6997.738921,7016.326882,6989.057617,7016.931304,0.000000,92.200072,60.737705,6,6,6,0,9,15,113.84,0,451,3.98,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
324,359.112518,56.669729,359.112534,56.669817,31,197,31.041,197.325,1,+154173,1.0000,+1801.69,adu,-12.9700,+0.0127,1,E,7038.546387,7010.484778,7135.107472,7003.711914,7139.936697,0.000000,262.854838,147.062695,6,6,6,0,9,15,113.84,0,445,3.89,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
325,359.445945,56.674016,359.445868,56.674237,708,196,707.864,196.817,1,+464091,1.0000,+1044.47,adu,-14.1665,+0.0024,1,E,7029.693115,7013.049324,7038.445547,6990.440918,7038.822242,0.000000,72.901598,66.291016,6,6,6,0,9,15,113.84,0,450,4.13,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
326,359.221854,56.671051,359.221758,56.671206,253,196,252.819,196.576,1,+146755,1.0000,+847.448,adu,-12.9165,+0.0063,1,E,7017.807373,7030.410097,7046.484739,7013.427734,7047.485933,0.000000,118.920505,63.321357,6,6,6,0,9,15,113.84,0,452,3.99,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
327,359.219303,56.672913,359.221718,56.671203,248,203,252.738,196.567,1,+146696,1.0000,+847.413,adu,-12.9160,+0.0063,1,E,7017.807373,7030.410097,7046.484739,7011.332520,7047.485933,0.000000,118.920505,63.321357,6,6,6,0,9,15,113.84,0,452,4.02,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
328,359.603073,56.675856,359.604578,56.675546,1027,196,1030.030,194.796,1,+114295,1.0000,+862.634,adu,-12.6451,+0.0082,1,E,7000.045166,7004.242225,7089.518347,6991.949707,7097.972037,0.000000,346.709369,66.359844,6,6,6,0,9,15,113.84,0,444,4.43,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
329,359.606925,56.678338,359.606893,56.678553,1035,205,1034.950,205.795,1,+120551,1.0000,+1628.90,adu,-12.7029,+0.0147,1,E,7015.385254,7000.009208,7131.687318,6991.563965,7140.655681,0.000000,358.177496,132.949023,6,6,6,0,9,15,113.84,0,440,4.10,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
330,359.263702,56.671906,359.263740,56.671823,338,197,338.068,196.689,1,+8304.39,1.0000,+882.367,adu,-9.7983,+0.1154,1,E,7018.097656,7025.480869,7039.074529,7011.803223,7039.628969,0.000000,88.448527,73.501973,6,6,6,0,9,15,113.84,0,451,3.86,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
331,359.416381,56.673919,359.416639,56.673981,648,197,648.529,197.216,1,+15480.5,1.0000,+889.942,adu,-10.4745,+0.0624,1,E,7006.269287,7010.264490,7076.626502,7015.632813,7082.604790,0.000000,291.267035,73.782959,6,6,6,0,9,15,113.84,0,450,1.34,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
332,359.482382,56.674732,359.482045,56.674824,782,197,781.324,197.357,1,+11408.9,1.0000,+677.624,adu,-10.1431,+0.0645,1,E,6995.128662,6988.309064,7003.736785,6989.344238,7004.067014,0.000000,68.089915,55.951865,6,6,6,0,9,15,113.84,0,444,3.80,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
333,359.183365,56.672128,359.183168,56.672196,175,202,174.606,202.261,1,+128330,1.0000,+631.443,adu,-12.7708,+0.0053,1,E,7004.542480,7004.288974,7002.906688,6998.955566,7003.050550,0.000000,44.936902,43.615801,6,6,6,0,9,15,113.84,0,458,3.84,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
334,359.284867,56.672468,359.285017,56.672671,381,198,381.323,198.742,1,+12339.3,1.0000,+771.391,adu,-10.2282,+0.0679,1,E,7025.062500,7037.104381,7053.333749,7016.965332,7054.888595,0.000000,148.272899,63.929619,6,6,6,0,9,15,113.84,0,451,3.39,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
335,359.309985,56.672807,359.309814,56.672949,432,198,431.666,198.530,1,+24860.2,1.0000,+1089.04,adu,-10.9888,+0.0476,1,E,7032.203125,7025.440550,7104.600655,7008.250000,7109.107072,0.000000,253.370321,90.163135,6,6,6,0,9,15,113.84,0,447,1.15,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
336,359.195677,56.672305,359.195664,56.672354,200,202,199.979,202.182,1,+90297.9,1.0000,+646.495,adu,-12.3892,+0.0078,1,E,7006.883301,7007.602472,7008.969635,7001.977539,7009.132106,0.000000,47.776357,47.960273,6,6,6,0,9,15,113.84,0,453,3.83,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
337,359.512397,56.675903,359.512341,56.675982,843,200,842.892,200.296,1,+38697.8,1.0000,+838.207,adu,-11.4692,+0.0235,1,E,6994.169434,6963.268591,7026.339267,6988.979492,7027.518742,0.000000,128.893425,68.145605,6,6,6,0,9,15,113.84,0,445,4.24,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
338,359.250835,56.673084,359.252594,56.675230,312,202,315.768,209.825,1,+180684,1.0000,+742.864,adu,-13.1423,+0.0045,1,E,7015.762207,7039.620739,7020.069872,7010.123047,7020.310471,0.000000,58.186253,50.999424,6,6,6,0,9,15,113.84,0,449,4.01,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
339,359.253248,56.674202,359.252666,56.675238,317,206,315.917,209.854,1,+180807,1.0000,+742.946,adu,-13.1430,+0.0045,1,E,7015.762207,7039.620739,7020.069872,7009.718750,7020.310471,0.000000,58.186253,50.999424,6,6,6,0,9,15,113.84,0,449,4.15,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
340,359.252201,56.675543,359.252637,56.675237,315,211,315.857,209.849,1,+180565,1.0000,+742.784,adu,-13.1416,+0.0045,1,E,7015.762207,7039.620739,7020.069872,7009.643555,7020.310471,0.000000,58.186253,50.999424,6,6,6,0,9,15,113.84,0,449,4.12,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
341,359.162655,56.672369,359.162651,56.672607,133,204,133.014,204.877,1,+71027.1,1.0000,+642.324,adu,-12.1286,+0.0098,1,E,7003.368164,6998.379070,7012.681636,6994.944824,7013.044715,0.000000,71.441481,48.889668,6,6,6,0,9,15,113.84,0,446,4.19,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
342,359.544384,56.677089,359.544623,56.677220,908,203,908.496,203.470,1,+11326.9,1.0000,+613.443,adu,-10.1353,+0.0588,1,E,6983.563965,6979.023692,6987.712624,6989.516602,6987.955157,0.000000,58.284909,50.573252,6,6,6,0,9,15,113.84,0,449,1.32,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
343,359.168059,56.672719,359.167780,56.672681,144,205,143.430,204.873,1,+20839.9,1.0000,+733.427,adu,-10.7972,+0.0382,1,E,7014.736816,6999.408335,7051.420697,6995.873535,7053.338755,0.000000,164.665769,60.126484,6,6,6,0,9,15,113.84,0,444,81.38,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
344,359.300506,56.675391,359.299269,56.676028,413,208,410.549,210.410,1,+1.72464e+06,1.0000,+1886.42,adu,-15.5917,+0.0012,1,E,7099.394531,7078.079412,7133.695959,7011.831543,7134.885262,0.000000,130.413647,113.313281,6,6,6,0,9,15,113.84,0,447,4.13,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
