Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensity,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Image
613,359.434550,56.722727,359.434656,56.722841,689,376,689.226,376.417,1,+593.108,1.0000,+418.179,adu,-6.9328,+0.7655,1,E,2568.641846,2579.146796,2585.881735,2561.144287,2587.065435,0.000000,78.339058,34.915063,6,6,6,0,9,15,113.84,0,445,3.51,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
614,359.356612,56.722239,359.356787,56.722311,531,378,531.362,378.255,1,+14253.8,1.0000,+440.614,adu,-10.3848,+0.0336,1,E,2557.719360,2552.637023,2578.625107,2562.290283,2580.112833,0.000000,87.703804,35.496465,6,6,6,0,9,15,113.84,0,448,4.29,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
615,359.381761,56.722577,359.381521,56.722865,582,378,581.539,379.077,1,+19743.0,1.0000,+1388.60,adu,-10.7385,+0.0764,1,E,2583.295654,2556.374574,2681.025652,2558.048828,2694.008457,0.000000,264.460749,115.592085,6,6,6,0,9,15,113.84,0,447,4.52,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
616,359.455709,56.724081,359.455863,56.724184,732,380,732.321,380.374,1,+48678.6,1.0000,+1552.86,adu,-11.7183,+0.0346,1,E,2605.979004,2585.433771,2667.554009,2563.648926,2672.037120,0.000000,154.893556,128.526665,6,6,6,0,9,15,113.84,0,444,1.30,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
617,359.593799,56.725761,359.593981,56.725787,1012,380,1012.371,380.088,1,+8156.59,1.0000,+336.096,adu,-9.7788,+0.0447,1,E,2572.663940,2587.169848,2571.884306,2574.573242,2572.022337,0.000000,26.675366,27.154224,6,6,6,0,9,15,113.84,0,458,4.32,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
618,359.545949,56.725467,359.545959,56.725650,915,381,915.036,381.676,1,+24866.2,1.0000,+352.877,adu,-10.9890,+0.0154,1,E,2570.182983,2559.039592,2570.260568,2568.237549,2570.409466,0.000000,27.696770,26.478926,6,6,6,0,9,15,113.84,0,458,4.72,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
619,359.264831,56.722319,359.264871,56.722494,345,383,345.099,383.641,1,+118859,1.0000,+639.459,adu,-12.6876,+0.0058,1,E,2575.954102,2557.412817,2588.980734,2562.894043,2589.542481,0.000000,53.995537,45.083608,6,6,6,0,9,15,113.84,0,449,4.35,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
620,359.333891,56.722743,359.333827,56.722871,485,381,484.882,381.477,1,+32428.3,1.0000,+538.087,adu,-11.2773,+0.0180,1,E,2580.077026,2563.733112,2596.534321,2560.406250,2597.602448,0.000000,74.568126,42.436973,6,6,6,0,9,15,113.84,0,448,4.28,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
621,359.556284,56.726132,359.556372,56.726118,936,383,936.176,382.944,1,+26650.9,1.0000,+414.764,adu,-11.0643,+0.0169,1,E,2574.169678,2554.270744,2577.742396,2568.410400,2577.980774,0.000000,35.095928,31.953413,6,6,6,0,9,15,113.84,0,454,4.49,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
622,359.440386,56.724698,359.440358,56.724733,701,383,700.945,383.134,1,+33580.5,1.0000,+426.581,adu,-11.3152,+0.0138,1,E,2569.756592,2557.915264,2584.051715,2562.014160,2585.024185,0.000000,70.979151,32.232251,6,6,6,0,9,15,113.84,0,447,4.40,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
623,359.283569,56.722585,359.283616,56.722667,383,383,383.105,383.300,1,+491039,1.0000,+1148.92,adu,-14.2278,+0.0025,1,E,2609.018066,2597.031770,2733.925032,2559.847412,2772.923082,0.000000,463.942036,76.113574,6,6,6,0,9,15,113.84,0,443,4.22,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
624,359.298362,56.722793,359.299257,56.723587,413,383,414.888,385.886,1,+8298.85,1.0000,+381.142,adu,-9.7975,+0.0499,1,E,2564.041382,2566.140192,2570.756726,2557.847412,2571.096091,0.000000,41.819481,30.974067,6,6,6,0,9,15,113.84,0,448,14.01,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
625,359.451672,56.726196,359.447790,56.725450,724,388,716.070,385.428,1,+42543.1,1.0000,+1061.10,adu,-11.5721,+0.0271,1,E,2584.245117,2568.689030,2633.043337,2563.922119,2636.163790,0.000000,128.372232,87.032686,6,6,6,0,9,15,113.84,0,444,4.78,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
626,359.447268,56.725327,359.447812,56.725452,715,385,716.113,385.435,1,+42982.3,1.0000,+1061.31,adu,-11.5832,+0.0268,1,E,2584.245117,2568.689030,2633.043337,2562.888184,2636.163790,0.000000,128.372232,87.032686,6,6,6,0,9,15,113.84,0,444,4.47,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
627,359.464506,56.726088,359.464248,56.726192,750,387,749.485,387.394,1,+46083.1,1.0000,+1366.27,adu,-11.6589,+0.0322,1,E,2588.980957,2567.519861,2670.500568,2565.147461,2679.404138,0.000000,218.496622,112.822646,6,6,6,0,9,15,113.84,0,444,4.44,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
628,359.514341,56.726167,359.514464,56.726328,851,385,851.264,385.587,1,+10153.3,1.0000,+317.339,adu,-10.0165,+0.0339,1,E,2564.225708,2554.134112,2565.907310,2563.491455,2566.045170,0.000000,26.628093,25.218198,6,6,6,0,9,15,113.84,0,454,0.26,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
629,359.260835,56.723346,359.264917,56.722496,337,387,345.192,383.646,1,+118769,1.0000,+639.388,adu,-12.6868,+0.0058,1,E,2575.954102,2557.412817,2588.980734,2563.619385,2589.542481,0.000000,53.995537,45.083608,6,6,6,0,9,15,113.84,0,449,13.93,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
630,359.315559,56.724386,359.315377,56.724574,448,388,447.649,388.704,1,+75089.4,1.0000,+442.352,adu,-12.1889,+0.0064,1,E,2564.562500,2551.688439,2568.232378,2555.150391,2568.474166,0.000000,35.281382,29.062573,6,6,6,0,9,15,113.84,0,448,4.47,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
631,359.379187,56.724980,359.379075,56.725075,577,387,576.781,387.358,1,+30524.4,1.0000,+2574.90,adu,-11.2116,+0.0916,1,E,2603.373413,2560.398393,2774.402342,2558.014648,2806.755528,0.000000,425.414727,214.707344,6,6,6,0,9,15,113.84,0,442,4.39,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
632,359.224331,56.723090,359.224294,56.723245,263,388,262.940,388.574,1,+28168.4,1.0000,+1515.13,adu,-11.1244,+0.0584,1,E,2568.106567,2536.205261,3010.832344,2563.252441,3348.349537,0.000000,1466.689541,125.909390,6,6,6,0,9,15,113.84,0,444,3.96,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
633,359.567554,56.728162,359.567433,56.728197,959,390,958.758,390.136,1,+19504.5,1.0000,+353.671,adu,-10.7253,+0.0197,1,E,2573.113647,2572.160392,2576.508085,2568.923584,2576.714250,0.000000,32.630800,27.218398,6,6,6,0,9,15,113.84,0,452,4.47,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
634,359.137014,56.722599,359.137299,56.722573,86,391,86.574,390.885,1,+21113.7,1.0000,+350.822,adu,-10.8114,+0.0180,1,E,2558.858398,2560.280540,2559.480243,2556.893555,2559.632986,0.000000,27.993553,26.754126,6,6,6,0,9,15,113.84,0,453,4.27,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
635,359.194213,56.723460,359.194310,56.723520,202,391,202.204,391.217,1,+61575.4,1.0000,+449.956,adu,-11.9735,+0.0079,1,E,2564.162109,2558.018685,2568.042943,2552.850342,2568.278512,0.000000,34.823249,31.420649,6,6,6,0,9,15,113.84,0,449,4.59,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
636,359.356947,56.725765,359.357103,56.725848,532,391,532.324,391.300,1,+27447.8,1.0000,+2067.65,adu,-11.0963,+0.0818,1,E,2578.299561,2556.044655,2750.768339,2561.744385,2782.380970,0.000000,418.704131,172.293022,6,6,6,0,9,15,113.84,0,443,4.35,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
637,359.218815,56.724905,359.218898,56.724967,252,395,252.173,395.222,1,+488747,1.0000,+851.785,adu,-14.2227,+0.0019,1,E,2582.050415,2569.194385,2595.515819,2561.365234,2596.380903,0.000000,67.093709,40.688560,6,6,6,0,9,15,113.84,0,444,4.21,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
638,359.350462,56.727302,359.351649,56.728047,519,397,521.472,399.691,1,+146899,1.0000,+2275.44,adu,-12.9175,+0.0168,1,E,2622.362793,2583.862417,2764.075471,2562.630859,2788.714567,0.000000,370.306190,187.414224,6,6,6,0,9,15,113.84,0,441,4.54,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
639,359.352880,56.728418,359.351649,56.728049,524,401,521.473,399.698,1,+147039,1.0000,+2275.47,adu,-12.9186,+0.0168,1,E,2622.362793,2583.862417,2764.075471,2562.100830,2788.714567,0.000000,370.306190,187.414224,6,6,6,0,9,15,113.84,0,441,4.79,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
640,359.486632,56.727991,359.486699,56.728090,795,393,795.142,393.362,1,+84054.9,1.0000,+494.567,adu,-12.3114,+0.0064,1,E,2576.047363,2575.069017,2579.538240,2564.560059,2579.784153,0.000000,35.658783,33.571030,6,6,6,0,9,15,113.84,0,453,4.41,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
641,359.404268,56.726937,359.404508,56.727072,628,393,628.498,393.487,1,+24104.1,1.0000,+434.750,adu,-10.9552,+0.0196,1,E,2565.744141,2549.882265,2571.394119,2558.948730,2571.736505,0.000000,42.010743,33.962793,6,6,6,0,9,15,113.84,0,445,1.25,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
642,359.431405,56.727019,359.431376,56.726904,683,392,682.932,391.575,1,+7815.94,1.0000,+392.207,adu,-9.7325,+0.0545,1,E,2565.634521,2557.656364,2573.798673,2562.244629,2574.230738,0.000000,47.215129,31.972646,6,6,6,0,9,15,113.84,0,447,4.61,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
643,359.459976,56.728198,359.460098,56.728134,741,395,741.242,394.759,1,+52077.4,1.0000,+1173.30,adu,-11.7916,+0.0245,1,E,2598.563721,2588.972750,2667.417563,2565.673096,2674.159980,0.000000,189.990641,96.233276,6,6,6,0,9,15,113.84,0,444,1.06,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
644,359.493549,56.727807,359.486654,56.728088,809,392,795.052,393.356,1,+83726.8,1.0000,+494.235,adu,-12.3072,+0.0064,1,E,2576.047363,2575.069017,2579.538240,2563.482666,2579.784153,0.000000,35.658783,33.571030,6,6,6,0,9,15,113.84,0,453,4.38,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
645,359.539911,56.728374,359.539872,56.728259,903,392,902.912,391.577,1,+3039.86,1.0000,+331.706,adu,-8.7071,+0.1185,1,E,2569.049316,2564.944190,2572.726509,2567.786133,2573.038483,0.000000,40.111457,27.381230,6,6,6,0,9,15,113.84,0,449,3.15,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
646,359.258772,56.725212,359.258680,56.725337,333,394,332.826,394.466,1,+19716.9,1.0000,+518.532,adu,-10.7371,+0.0286,1,E,2564.125488,2576.344009,2606.624702,2563.847412,2611.751495,0.000000,163.746314,41.813179,6,6,6,0,9,15,113.84,0,452,1.44,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
647,359.268660,56.724812,359.264911,56.722494,353,392,345.180,383.641,1,+118770,1.0000,+639.389,adu,-12.6868,+0.0058,1,E,2575.954102,2557.412817,2588.980734,2562.383545,2589.542481,0.000000,53.995537,45.083608,6,6,6,0,9,15,113.84,0,449,11.18,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
648,359.373161,56.727337,359.373605,56.727368,565,396,565.901,396.094,1,+92223.8,1.0000,+930.932,adu,-12.4121,+0.0110,1,E,2592.469604,2569.267538,2642.282269,2558.917725,2646.454120,0.000000,148.707264,73.548564,6,6,6,0,9,15,113.84,0,442,4.66,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
649,359.332733,56.726519,359.332732,56.726710,483,395,483.017,395.707,1,+41295.3,1.0000,+715.023,adu,-11.5398,+0.0188,1,E,2579.507202,2556.720278,2609.043209,2559.549805,2611.096972,0.000000,103.658204,57.348154,6,6,6,0,9,15,113.84,0,446,4.36,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
650,359.395390,56.726820,359.395528,56.726932,610,393,610.290,393.408,1,+2497.91,1.0000,+466.686,adu,-8.4939,+0.2028,1,E,2563.852295,2557.181842,2573.403134,2558.601563,2573.901323,0.000000,50.695950,38.824561,6,6,6,0,9,15,113.84,0,447,2.78,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
651,359.418030,56.728200,359.417964,56.728380,656,397,655.881,397.667,1,+86081.1,1.0000,+478.841,adu,-12.3373,+0.0060,1,E,2567.298584,2553.353162,2579.067678,2560.403320,2579.838649,0.000000,63.137007,31.664277,6,6,6,0,9,15,113.84,0,447,1.15,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
652,359.420896,56.730404,359.417949,56.728377,662,405,655.850,397.658,1,+86081.1,1.0000,+478.841,adu,-12.3373,+0.0060,1,E,2567.298584,2553.353162,2579.067678,2561.290283,2579.838649,0.000000,63.137007,31.664277,6,6,6,0,9,15,113.84,0,447,4.23,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
653,359.105346,56.724278,359.105443,56.724255,22,399,22.195,398.909,1,+38129.9,1.0000,+427.588,adu,-11.4532,+0.0122,1,E,2569.418701,2547.124169,2578.089034,2558.082275,2578.557080,0.000000,49.183435,31.799932,6,6,6,0,9,15,113.84,0,443,4.30,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
654,359.184777,56.724674,359.181185,56.725931,183,396,175.848,400.839,1,+8634.05,1.0000,+388.420,adu,-9.8405,+0.0488,1,E,2567.997803,2567.735154,2569.145293,2551.846924,2569.362126,0.000000,33.416466,31.606206,6,6,6,0,9,15,113.84,0,454,3.76,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
655,359.272036,56.726485,359.271951,56.726455,360,398,359.825,397.894,1,+15686.7,1.0000,+460.089,adu,-10.4888,+0.0318,1,E,2568.688232,2543.711299,2572.974892,2561.906250,2573.265936,0.000000,38.744407,37.060083,6,6,6,0,9,15,113.84,0,449,1.11,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
656,359.575392,56.729608,359.572482,56.732210,975,395,969.309,404.734,1,+40116.4,1.0000,+419.583,adu,-11.5083,+0.0114,1,E,2571.851563,2560.767709,2578.992251,2571.028809,2579.305252,0.000000,40.225701,30.904858,6,6,6,0,9,15,113.84,0,455,1.60,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
657,359.598040,56.730956,359.598006,56.730785,1021,399,1020.917,398.372,1,+4739.17,1.0000,+314.059,adu,-9.1893,+0.0719,1,E,2568.550293,2566.859690,2569.257211,2577.017578,2569.383642,0.000000,25.516633,25.707568,6,6,6,0,9,15,113.84,0,459,3.92,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
658,359.144780,56.725155,359.144996,56.725152,102,400,102.437,399.976,1,+22129.7,1.0000,+463.120,adu,-10.8624,+0.0227,1,E,2568.421143,2562.848613,2579.579881,2556.485107,2580.248194,0.000000,58.788411,36.713872,6,6,6,0,9,15,113.84,0,449,4.41,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
659,359.302599,56.727185,359.299548,56.729229,422,399,416.009,406.702,1,+78593.4,1.0000,+460.863,adu,-12.2385,+0.0064,1,E,2565.626953,2540.509965,2571.529303,2557.545898,2571.921251,0.000000,44.949770,30.606689,6,6,6,0,9,15,113.84,0,447,18.57,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
660,359.449561,56.729419,359.449877,56.729396,720,400,720.637,399.898,1,+32078.9,1.0000,+657.710,adu,-11.2655,+0.0223,1,E,2574.927246,2560.350767,2614.495959,2565.863281,2617.344746,0.000000,122.221596,52.904487,6,6,6,0,9,15,113.84,0,443,4.35,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
661,359.467306,56.729915,359.467629,56.729955,756,401,756.657,401.132,1,+64777.8,1.0000,+607.072,adu,-12.0286,+0.0102,1,E,2574.804688,2558.664404,2601.079353,2566.705811,2602.821778,0.000000,95.330104,46.094922,6,6,6,0,9,15,113.84,0,445,4.40,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
662,359.181271,56.725705,359.181197,56.725932,176,400,175.873,400.843,1,+8634.05,1.0000,+388.420,adu,-9.8405,+0.0488,1,E,2567.997803,2567.735154,2569.145293,2552.302246,2569.362126,0.000000,33.416466,31.606206,6,6,6,0,9,15,113.84,0,454,3.70,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
663,359.400721,56.729057,359.401081,56.729174,621,401,621.740,401.414,1,+11468.3,1.0000,+690.014,adu,-10.1487,+0.0653,1,E,2574.333740,2553.987976,2600.581138,2558.555908,2601.963972,0.000000,84.914194,57.023184,6,6,6,0,9,15,113.84,0,446,80.23,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
664,359.509221,56.730708,359.509344,56.730945,841,402,841.269,402.868,1,+43235.6,1.0000,+399.950,adu,-11.5896,+0.0100,1,E,2566.694580,2577.646646,2568.067157,2562.482666,2568.245292,0.000000,30.281322,28.656826,6,6,6,0,9,15,113.84,0,458,4.43,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
665,359.477149,56.730581,359.477060,56.730690,776,403,775.830,403.407,1,+20824.2,1.0000,+359.805,adu,-10.7964,+0.0188,1,E,2564.854492,2571.515016,2565.740669,2566.494385,2565.895133,0.000000,28.185368,27.603442,6,6,6,0,9,15,113.84,0,451,4.38,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
666,359.572338,56.732010,359.572468,56.732211,969,404,969.281,404.736,1,+40125.5,1.0000,+419.594,adu,-11.5086,+0.0114,1,E,2571.851563,2560.767709,2578.992251,2570.652344,2579.305252,0.000000,40.225701,30.904858,6,6,6,0,9,15,113.84,0,455,1.25,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
667,359.299552,56.729039,359.299592,56.729229,416,406,416.097,406.702,1,+78593.4,1.0000,+460.863,adu,-12.2385,+0.0064,1,E,2565.626953,2540.509965,2571.529303,2558.232666,2571.921251,0.000000,44.949770,30.606689,6,6,6,0,9,15,113.84,0,447,4.52,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
668,359.347862,56.730246,359.348735,56.730101,514,408,515.756,407.422,1,+182116,1.0000,+2017.78,adu,-13.1509,+0.0120,1,E,2593.176392,2573.420045,2751.122301,2562.644287,2780.145578,0.000000,401.122855,164.825967,6,6,6,0,9,15,113.84,0,442,47.85,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
669,359.100782,56.726645,359.100838,56.726803,13,408,13.131,408.578,1,+15448.2,1.0000,+801.172,adu,-10.4722,+0.0563,1,E,2574.365479,2563.636484,2612.829493,2558.140381,2615.391501,0.000000,115.874696,65.746738,6,6,6,0,9,15,113.84,0,417,4.23,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
670,359.115096,56.726596,359.114947,56.726541,42,407,41.692,406.805,1,+2383.16,1.0000,+348.169,adu,-8.4429,+0.1586,1,E,2567.178223,2579.805250,2568.992218,2557.866699,2569.155514,0.000000,28.997773,28.915225,6,6,6,0,9,15,113.84,0,458,3.29,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
671,359.119097,56.725575,359.120393,56.726109,50,403,52.682,404.899,1,+2424.15,1.0000,+383.031,adu,-8.4614,+0.1715,1,E,2564.427246,2556.448381,2567.388630,2557.781250,2567.623366,0.000000,34.756955,31.819316,6,6,6,0,9,15,113.84,0,452,1.64,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
672,359.170355,56.726896,359.170593,56.727122,154,405,154.504,405.819,1,+6676.17,1.0000,+316.419,adu,-9.5613,+0.0515,1,E,2555.592041,2567.735550,2557.729062,2553.893555,2557.854521,0.000000,25.361309,25.646006,6,6,6,0,9,15,113.84,0,459,3.88,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
673,359.522002,56.731948,359.522111,56.731885,867,406,867.215,405.761,1,+9136.90,1.0000,+304.121,adu,-9.9020,+0.0361,1,E,2562.706055,2545.218825,2564.189803,2564.203613,2564.301094,0.000000,23.916581,24.216323,6,6,6,0,9,15,113.84,0,458,4.27,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
674,359.626085,56.733173,359.626161,56.733397,1078,406,1078.170,406.822,1,+8958.07,1.0000,+381.149,adu,-9.8805,+0.0462,1,E,2579.257813,2581.671463,2580.876531,2578.669678,2581.074396,0.000000,31.994562,30.900107,6,6,6,0,9,15,113.84,0,448,4.33,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
675,359.370057,56.730546,359.370025,56.730679,559,408,558.946,408.495,1,+42132.4,1.0000,+5099.93,adu,-11.5615,+0.1314,1,E,2623.508057,2556.075972,2913.231807,2559.213623,2974.754931,0.000000,602.550334,425.991626,6,6,6,0,9,15,113.84,0,443,4.38,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
676,359.396211,56.730623,359.396372,56.730667,612,407,612.331,407.157,1,+9795.41,1.0000,+447.839,adu,-9.9776,+0.0496,1,E,2562.239990,2553.124764,2571.144274,2558.257568,2571.509175,0.000000,43.368007,36.528979,6,6,6,0,9,15,113.84,0,445,1.11,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
677,359.430244,56.731067,359.430296,56.731311,681,407,681.126,407.898,1,+31428.5,1.0000,+375.265,adu,-11.2433,+0.0130,1,E,2561.237549,2542.047430,2564.383606,2563.888428,2564.550023,0.000000,29.247964,27.693604,6,6,6,0,9,15,113.84,0,450,4.61,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
678,359.192027,56.727761,359.191891,56.727402,198,407,197.688,405.681,1,+3293.27,1.0000,+464.024,adu,-8.7941,+0.1530,1,E,2577.028320,2553.113105,2608.165106,2551.735352,2610.696577,0.000000,115.069040,38.545786,6,6,6,0,9,15,113.84,0,449,87.04,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
679,359.203356,56.728200,359.203706,56.728314,221,408,221.721,408.402,1,+13118.5,1.0000,+357.149,adu,-10.2947,+0.0296,1,E,2557.742432,2557.398889,2557.331064,2555.189697,2557.481967,0.000000,27.812450,28.374712,6,6,6,0,9,15,113.84,0,458,4.31,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
680,359.364126,56.730737,359.364342,56.732581,547,409,547.604,415.797,1,+136297,1.0000,+4051.00,adu,-12.8362,+0.0323,1,E,2662.866943,2591.062914,2874.941232,2560.107178,2912.152939,0.000000,464.579128,337.318755,6,6,6,0,9,15,113.84,0,444,4.27,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
681,359.442071,56.731490,359.442234,56.731545,705,408,705.336,408.197,1,+21620.2,1.0000,+367.129,adu,-10.8372,+0.0184,1,E,2563.139038,2545.588294,2564.533556,2567.280762,2564.722732,0.000000,31.184509,28.191641,6,6,6,0,9,15,113.84,0,454,4.42,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
682,359.504255,56.731460,359.509293,56.730946,831,405,841.165,402.873,1,+43235.8,1.0000,+399.950,adu,-11.5896,+0.0100,1,E,2566.694580,2577.646646,2568.067157,2562.114746,2568.245292,0.000000,30.281322,28.656826,6,6,6,0,9,15,113.84,0,458,10.90,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
683,359.328109,56.730518,359.327985,56.730846,474,410,473.779,411.217,1,+114757,1.0000,+466.598,adu,-12.6494,+0.0044,1,E,2564.336182,2546.422955,2566.378575,2558.703857,2566.581189,0.000000,32.284985,26.872388,6,6,6,0,9,15,113.84,0,451,4.85,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
684,359.240811,56.729288,359.240754,56.729422,297,410,296.896,410.498,1,+16816.4,1.0000,+753.933,adu,-10.5643,+0.0487,1,E,2564.650635,2541.170111,2601.171402,2562.893311,2603.508215,0.000000,110.407513,62.101343,6,6,6,0,9,15,113.84,0,444,0.26,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
685,359.311833,56.730293,359.311100,56.732619,441,410,439.733,418.623,1,+68536.3,1.0000,+1256.55,adu,-12.0898,+0.0199,1,E,2585.445068,2573.136970,2639.841256,2556.709961,2643.871441,0.000000,146.090032,102.785474,6,6,6,0,9,15,113.84,0,445,4.68,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
